date,oil_price,open,max,min,Объём,change_percent
"03.02.2009","427,75","430,75","433,00","421,25","35,40K","-1,38%"
"02.02.2009","433,75","453,00","457,00","427,25","45,19K","-4,51%"
"30.01.2009","454,25","450,25","468,50","446,50","41,55K","1,51%"
"29.01.2009","447,50","448,00","458,00","438,75","51,66K","0,85%"
"28.01.2009","443,75","434,75","459,00","434,75","62,21K","1,78%"
"27.01.2009","436,00","422,25","467,50","434,75","34,56K","-5,83%"
"26.01.2009","463,00","454,75","470,75","447,50","37,32K","9,20%"
"23.01.2009","424,00","431,50","463,50","421,75","38,42K","-0,64%"
"22.01.2009","426,75","438,50","448,00","418,75","49,46K","-2,01%"
"21.01.2009","435,50","443,75","443,75","430,00","28,08K","-3,86%"
"20.01.2009","453,00","451,50","457,50","434,25","38,91K","1,97%"
"19.01.2009","444,25","465,25","465,50","441,25","27,56K","-5,48%"
"16.01.2009","470,00","475,00","483,25","459,50","31,38K","1,40%"
"15.01.2009","463,50","468,00","487,50","454,25","42,12K","0,32%"
"14.01.2009","462,00","484,50","488,50","457,00","57,05K","-4,10%"
"13.01.2009","481,75","464,00","489,00","457,50","40,85K","6,35%"
"12.01.2009","453,00","471,50","473,00","452,00","60,28K","-1,58%"
"09.01.2009","460,25","489,75","490,75","456,75","73,38K","-4,66%"
"08.01.2009","482,75","491,50","509,25","477,25","70,75K","-4,26%"
"07.01.2009","504,25","516,00","526,50","489,00","68,46K","-2,61%"
"06.01.2009","517,75","500,50","530,50","493,25","80,61K","6,97%"
"05.01.2009","484,00","475,50","501,25","467,00","58,18K","11,33%"
"02.01.2009","434,75","445,25","473,50","430,25","22,24K","2,35%"
"31.12.2008","424,75","424,50","466,00","416,25","15,42K","0,53%"
"30.12.2008","422,50","427,00","430,25","418,00","18,41K","2,05%"
"29.12.2008","414,00","417,00","462,00","413,00","20,34K","1,22%"
"26.12.2008","409,00","409,50","417,00","399,50","2,18K","-0,67%"
"24.12.2008","411,75","435,75","435,75","397,25","13,14K","-3,40%"
"23.12.2008","426,25","446,25","446,25","425,00","31,19K","-5,01%"
"22.12.2008","448,75","457,50","464,25","440,00","19,16K","-1,05%"
"19.12.2008","453,50","460,50","465,50","449,75","33,82K","-2,05%"
"18.12.2008","463,00","469,00","484,50","449,25","27,93K","-3,04%"
"17.12.2008","477,50","481,50","496,00","468,00","37,66K","0,00%"
"16.12.2008","477,50","476,50","496,75","468,25","37,37K","-3,44%"
"15.12.2008","494,50","486,00","518,75","472,00","34,99K","5,38%"
"12.12.2008","469,25","479,50","490,00","462,25","31,52K","0,64%"
"11.12.2008","466,25","440,50","486,00","434,75","66,22K","5,91%"
"10.12.2008","440,25","452,75","466,25","436,25","69,99K","-2,76%"
"09.12.2008","452,75","464,00","468,75","445,75","52,75K","-0,93%"
"08.12.2008","457,00","460,00","469,75","450,75","54,63K","2,12%"
"05.12.2008","447,50","475,00","479,00","440,50","46,14K","-8,63%"
"04.12.2008","489,75","485,00","494,50","468,75","54,82K","0,36%"
"03.12.2008","488,00","490,00","499,75","486,25","52,65K","-1,86%"
"02.12.2008","497,25","509,00","517,75","491,25","48,33K","-3,02%"
"01.12.2008","512,75","535,25","537,25","507,75","44,03K","-3,71%"
"28.11.2008","532,50","547,50","555,75","528,75","29,29K","-3,09%"
"27.11.2008","549,50","545,00","555,75","538,75","18,19K","-0,45%"
"26.11.2008","552,00","539,25","560,00","530,25","42,65K","2,36%"
"25.11.2008","539,25","563,50","563,50","535,00","49,23K","-3,75%"
"24.11.2008","560,25","537,75","572,25","520,00","37,72K","6,16%"
"21.11.2008","527,75","528,75","541,25","524,50","25,91K","-1,77%"
"20.11.2008","537,25","552,75","552,75","521,25","31,27K","-3,29%"
"19.11.2008","555,50","561,50","565,50","550,00","34,34K","-1,46%"
"18.11.2008","563,75","575,50","575,50","554,75","36,05K","-3,80%"
"17.11.2008","586,00","577,00","602,00","568,00","29,15K","0,39%"
"14.11.2008","583,75","592,75","600,00","578,50","33,75K","0,60%"
"13.11.2008","580,25","579,75","606,00","571,50","31,96K","-1,11%"
"12.11.2008","586,75","610,00","610,00","572,25","59,72K","-3,34%"
"11.11.2008","607,00","619,25","626,00","606,00","51,49K","-3,54%"
"10.11.2008","629,25","632,00","661,50","616,25","59,69K","1,04%"
"07.11.2008","622,75","615,25","634,00","615,25","39,44K","1,10%"
"06.11.2008","616,00","654,75","654,75","613,25","47,78K","-5,27%"
"05.11.2008","650,25","678,75","678,75","642,75","48,83K","-3,56%"
"04.11.2008","674,25","626,00","695,50","615,75","56,00K","5,02%"
"03.11.2008","642,00","634,75","670,00","627,25","40,51K","1,34%"
"31.10.2008","633,50","628,75","670,00","617,50","44,66K","1,20%"
"30.10.2008","626,00","664,75","667,00","622,25","38,53K","-4,61%"
"29.10.2008","656,25","631,75","661,75","619,75","35,70K","5,59%"
"28.10.2008","621,50","632,50","637,75","611,75","40,20K","-1,19%"
"27.10.2008","629,00","628,00","642,00","609,50","32,95K","-0,24%"
"24.10.2008","630,50","658,50","658,50","616,50","35,18K","-5,61%"
"23.10.2008","668,00","655,25","671,00","650,25","35,67K","0,56%"
"22.10.2008","664,25","681,00","681,50","650,00","42,04K","-3,49%"
"21.10.2008","688,25","710,75","714,25","681,50","50,43K","-0,58%"
"20.10.2008","692,25","695,00","727,00","685,50","37,09K","1,58%"
"17.10.2008","681,50","694,25","701,00","671,75","39,30K","0,74%"
"16.10.2008","676,50","695,75","706,00","666,25","59,49K","-4,62%"
"15.10.2008","709,25","730,25","743,25","700,50","32,78K","-5,40%"
"14.10.2008","749,75","771,00","785,50","733,00","38,68K","-0,17%"
"13.10.2008","751,00","736,75","765,75","735,25","40,90K","3,77%"
"10.10.2008","723,75","762,75","762,75","706,75","58,07K","-7,45%"
"09.10.2008","782,00","797,75","804,00","760,00","57,94K","-0,22%"
"08.10.2008","783,75","807,00","811,50","776,25","59,68K","-3,36%"
"07.10.2008","811,00","812,00","828,75","800,50","52,34K","-1,55%"
"06.10.2008","823,75","852,00","852,50","800,75","51,90K","-5,86%"
"03.10.2008","875,00","874,75","882,50","847,25","56,70K","-1,44%"
"02.10.2008","887,75","920,25","920,25","874,00","48,62K","-2,53%"
"01.10.2008","910,75","936,00","949,00","897,75","49,07K","-0,05%"
"30.09.2008","911,25","890,50","941,75","874,75","51,98K","-0,71%"
"29.09.2008","917,75","959,50","959,50","887,00","47,92K","-4,33%"
"26.09.2008","959,25","970,00","970,00","950,00","31,70K","-0,36%"
"25.09.2008","962,75","972,00","986,25","950,00","43,33K","-1,68%"
"24.09.2008","979,25","965,00","994,50","959,75","59,02K","1,58%"
"23.09.2008","964,00","975,00","979,00","946,25","50,57K","0,23%"
"22.09.2008","961,75","935,00","984,50","930,50","45,22K","6,33%"
"19.09.2008","904,50","898,00","934,00","898,00","24,50K","0,72%"
"18.09.2008","898,00","908,50","943,00","892,00","39,17K","2,22%"
"17.09.2008","878,50","891,50","910,50","868,50","40,62K","0,06%"
"16.09.2008","878,00","881,25","891,75","864,25","50,00K","-2,09%"
"15.09.2008","896,75","928,00","928,00","876,50","36,09K","-4,45%"
"12.09.2008","938,50","933,50","945,25","927,00","56,76K","1,05%"
"11.09.2008","928,75","936,50","950,00","919,75","62,93K","0,70%"
"10.09.2008","922,25","927,00","950,50","920,00","66,08K","-1,97%"
"09.09.2008","940,75","957,75","960,50","926,75","60,11K","-2,11%"
"08.09.2008","961,00","976,50","981,25","950,25","40,44K","0,42%"
"05.09.2008","957,00","974,25","976,25","948,75","37,12K","-2,00%"
"04.09.2008","976,50","986,75","999,75","969,50","46,99K","-0,28%"
"03.09.2008","979,25","988,00","992,50","976,25","54,58K","-0,63%"
"02.09.2008","985,50","994,25","999,75","955,50","51,52K","-0,78%"
"01.09.2008","993,25","1.038,00","1.047,50","990,00","32,27K","-4,29%"
"29.08.2008","1.037,75","1.038,75","1.051,50","1.025,75","32,04K","-0,22%"
"28.08.2008","1.040,00","1.059,50","1.072,50","1.021,75","55,23K","-0,86%"
"27.08.2008","1.049,00","1.040,00","1.063,75","1.040,00","46,52K","0,58%"
"26.08.2008","1.043,00","1.035,25","1.058,00","1.016,25","39,16K","1,36%"
"25.08.2008","1.029,00","1.022,25","1.039,50","1.021,75","13,68K","-1,01%"
"22.08.2008","1.039,50","1.075,75","1.079,75","1.021,50","29,68K","-3,55%"
"21.08.2008","1.077,75","1.041,00","1.087,50","1.033,75","29,32K","6,55%"
"20.08.2008","1.011,50","1.030,75","1.043,50","1.010,00","26,95K","-0,49%"
"19.08.2008","1.016,50","1.009,75","1.047,25","1.005,25","20,77K","0,62%"
"18.08.2008","1.010,25","1.029,00","1.031,25","1.005,00","15,93K","1,18%"
"15.08.2008","998,50","1.012,00","1.024,75","996,25","20,00K","-2,51%"
"14.08.2008","1.024,25","1.035,75","1.042,75","1.010,00","19,45K","-0,27%"
"13.08.2008","1.027,00","1.021,00","1.049,25","1.018,25","29,09K","1,48%"
"12.08.2008","1.012,00","1.026,00","1.043,25","1.008,00","50,17K","-1,29%"
"11.08.2008","1.025,25","1.025,00","1.045,25","1.014,50","46,88K","-0,02%"
"08.08.2008","1.025,50","1.060,75","1.062,75","1.020,50","40,16K","-3,55%"
"07.08.2008","1.063,25","1.054,50","1.078,00","1.046,25","50,48K","0,83%"
"06.08.2008","1.054,50","1.068,00","1.080,25","1.048,00","40,93K","-1,61%"
"05.08.2008","1.071,75","1.087,00","1.093,00","1.066,00","45,06K","-3,36%"
"04.08.2008","1.109,00","1.132,00","1.132,00","1.081,00","42,55K","-1,84%"
"01.08.2008","1.129,75","1.129,00","1.153,25","1.114,50","44,38K","-0,18%"
"31.07.2008","1.131,75","1.160,75","1.164,25","1.123,50","39,48K","-0,31%"
"30.07.2008","1.135,25","1.139,25","1.165,25","1.131,75","43,60K","-0,55%"
"29.07.2008","1.141,50","1.169,75","1.172,25","1.133,75","36,55K","-2,10%"
"28.07.2008","1.166,00","1.158,00","1.176,00","1.154,75","27,01K","0,50%"
"25.07.2008","1.160,25","1.170,00","1.177,25","1.147,50","27,59K","-0,73%"
"24.07.2008","1.168,75","1.157,50","1.175,50","1.157,25","32,61K","-0,70%"
"23.07.2008","1.177,00","1.195,75","1.199,50","1.155,25","48,04K","-1,55%"
"22.07.2008","1.195,50","1.224,00","1.235,25","1.193,00","30,40K","-1,75%"
"21.07.2008","1.216,75","1.214,75","1.232,75","1.211,75","25,49K","0,02%"
"18.07.2008","1.216,50","1.221,00","1.242,00","1.206,25","35,50K","-3,18%"
"17.07.2008","1.256,50","1.253,00","1.271,00","1.220,00","37,91K","0,90%"
"16.07.2008","1.245,25","1.277,00","1.284,75","1.225,00","33,15K","-1,29%"
"15.07.2008","1.261,50","1.319,75","1.333,25","1.251,50","27,58K","-4,32%"
"14.07.2008","1.318,50","1.317,00","1.333,00","1.299,00","22,94K","-1,14%"
"11.07.2008","1.333,75","1.299,25","1.347,25","1.299,25","32,24K","4,71%"
"10.07.2008","1.273,75","1.245,00","1.305,00","1.245,00","62,18K","2,70%"
"09.07.2008","1.240,25","1.236,75","1.261,50","1.233,00","69,00K","0,96%"
"08.07.2008","1.228,50","1.289,25","1.289,25","1.225,75","59,26K","-3,78%"
"07.07.2008","1.276,75","1.305,25","1.306,75","1.267,75","45,80K","-2,07%"
"04.07.2008","1.303,75","1.321,00","1.325,75","1.301,50","14,38K","-1,10%"
"03.07.2008","1.318,25","1.309,50","1.331,00","1.307,75","36,31K","1,83%"
"02.07.2008","1.294,50","1.277,50","1.316,00","1.266,50","42,71K","0,84%"
"01.07.2008","1.283,75","1.269,00","1.289,25","1.265,25","34,35K","1,20%"
"30.06.2008","1.268,50","1.280,25","1.296,00","1.258,50","35,34K","-0,24%"
"27.06.2008","1.271,50","1.263,00","1.289,50","1.260,25","35,17K","0,99%"
"26.06.2008","1.259,00","1.221,25","1.274,25","1.219,00","35,75K","3,94%"
"25.06.2008","1.211,25","1.245,50","1.249,75","1.203,50","35,52K","-2,61%"
"24.06.2008","1.243,75","1.239,25","1.255,75","1.234,25","37,06K","-0,36%"
"23.06.2008","1.248,25","1.233,50","1.254,50","1.223,00","24,12K","0,83%"
"20.06.2008","1.238,00","1.225,75","1.250,75","1.213,50","16,50K","0,88%"
"19.06.2008","1.227,25","1.242,75","1.258,50","1.207,50","25,53K","0,74%"
"18.06.2008","1.218,25","1.239,50","1.252,75","1.216,25","26,09K","-1,99%"
"17.06.2008","1.243,00","1.246,75","1.253,50","1.225,75","23,24K","-2,03%"
"16.06.2008","1.268,75","1.241,25","1.285,25","1.235,25","26,60K","1,34%"
"13.06.2008","1.252,00","1.270,25","1.276,75","1.241,50","20,96K","0,78%"
"12.06.2008","1.242,25","1.285,00","1.285,00","1.238,25","42,75K","-0,96%"
"11.06.2008","1.254,25","1.239,00","1.288,00","1.239,00","47,76K","-0,42%"
"10.06.2008","1.259,50","1.258,25","1.283,00","1.230,00","49,81K","0,08%"
"09.06.2008","1.258,50","1.271,50","1.287,25","1.246,00","55,27K","0,72%"
"06.06.2008","1.249,50","1.188,00","1.285,25","1.185,50","50,46K","8,16%"
"05.06.2008","1.155,25","1.140,00","1.189,00","1.140,00","41,82K","0,54%"
"04.06.2008","1.149,00","1.176,50","1.179,00","1.141,00","45,37K","-3,06%"
"03.06.2008","1.185,25","1.196,50","1.205,75","1.172,25","38,29K","-0,96%"
"02.06.2008","1.196,75","1.191,00","1.211,75","1.171,75","35,99K","0,42%"
"30.05.2008","1.191,75","1.205,00","1.210,75","1.178,75","39,44K","-3,17%"
"29.05.2008","1.230,75","1.245,00","1.260,25","1.193,50","46,15K","-1,40%"
"28.05.2008","1.248,25","1.229,00","1.255,75","1.219,00","33,27K","-1,15%"
"27.05.2008","1.262,75","1.284,00","1.295,00","1.234,25","24,28K","-1,58%"
"26.05.2008","1.283,00","1.270,00","1.288,25","1.270,00","2,15K","-0,27%"
"23.05.2008","1.286,50","1.279,00","1.300,00","1.253,50","29,75K","0,68%"
"22.05.2008","1.277,75","1.287,00","1.308,25","1.270,00","47,53K","1,77%"
"21.05.2008","1.255,50","1.230,00","1.284,25","1.230,00","32,37K","2,09%"
"20.05.2008","1.229,75","1.201,00","1.235,50","1.197,00","24,03K","2,74%"
"19.05.2008","1.197,00","1.204,50","1.207,25","1.187,50","22,58K","-0,10%"
"16.05.2008","1.198,25","1.193,75","1.210,00","1.182,50","18,50K","0,38%"
"15.05.2008","1.193,75","1.173,75","1.203,00","1.131,50","11,50K","0,17%"
"14.05.2008","1.191,75","1.198,50","1.209,00","1.180,00","31,02K","-0,44%"
"13.05.2008","1.197,00","1.154,00","1.206,75","1.151,25","28,99K","1,66%"
"12.05.2008","1.177,50","1.186,00","1.186,75","1.159,75","51,53K","0,64%"
"09.05.2008","1.170,00","1.142,75","1.188,50","1.141,50","58,82K","3,38%"
"08.05.2008","1.131,75","1.122,00","1.150,25","1.115,00","57,08K","2,61%"
"07.05.2008","1.103,00","1.093,00","1.127,75","1.089,50","58,47K","0,55%"
"06.05.2008","1.097,00","1.084,00","1.098,25","1.077,75","44,55K","1,60%"
"05.05.2008","1.079,75","1.056,25","1.086,75","1.054,50","17,43K","2,37%"
"02.05.2008","1.054,75","1.020,00","1.056,50","1.020,00","34,32K","3,13%"
"01.05.2008","1.022,75","1.054,75","1.055,00","1.013,00","27,10K","-2,36%"
"30.04.2008","1.047,50","1.055,25","1.073,25","1.044,00","47,84K","-1,41%"
"29.04.2008","1.062,50","1.063,50","1.073,00","1.050,50","50,23K","-0,09%"
"28.04.2008","1.063,50","1.065,50","1.074,00","1.057,25","31,99K","-0,44%"
"25.04.2008","1.068,25","1.049,00","1.071,50","1.032,50","30,36K","0,90%"
"24.04.2008","1.058,75","1.060,25","1.065,00","1.039,25","45,36K","0,38%"
"23.04.2008","1.054,75","1.057,75","1.060,50","1.045,25","32,41K","-0,09%"
"22.04.2008","1.055,75","1.054,50","1.063,25","1.041,25","41,06K","1,32%"
"21.04.2008","1.042,00","1.039,75","1.055,00","1.037,25","23,70K","0,51%"
"18.04.2008","1.036,75","1.031,75","1.043,75","1.021,25","20,07K","1,22%"
"17.04.2008","1.024,25","1.039,50","1.045,50","1.023,50","20,50K","-0,70%"
"16.04.2008","1.031,50","1.027,50","1.046,25","1.017,75","30,30K","0,44%"
"15.04.2008","1.027,00","1.009,50","1.032,75","1.009,50","22,34K","2,14%"
"14.04.2008","1.005,50","1.000,00","1.010,75","997,75","14,94K","0,58%"
"11.04.2008","999,75","1.001,00","1.021,00","994,50","30,69K","-3,10%"
"10.04.2008","1.031,75","1.020,00","1.051,50","1.014,50","55,22K","2,31%"
"09.04.2008","1.008,50","992,00","1.027,25","984,50","49,68K","2,78%"
"08.04.2008","981,25","981,75","995,50","978,25","50,34K","-0,08%"
"07.04.2008","982,00","959,25","987,50","958,00","49,43K","3,64%"
"04.04.2008","947,50","934,00","954,25","934,00","29,12K","0,50%"
"03.04.2008","942,75","936,00","947,00","925,25","34,18K","3,43%"
"02.04.2008","911,50","915,25","938,00","906,25","39,67K","-0,41%"
"01.04.2008","915,25","924,00","925,25","903,50","34,94K","-4,14%"
"31.03.2008","954,75","949,75","963,25","915,25","32,34K","0,79%"
"28.03.2008","947,25","953,00","963,50","945,00","20,09K","-0,08%"
"27.03.2008","948,00","941,50","964,25","934,50","39,11K","1,47%"
"26.03.2008","934,25","906,00","941,00","902,00","25,13K","3,98%"
"25.03.2008","898,50","912,75","918,00","891,00","31,83K","-1,99%"
"24.03.2008","916,75","910,25","925,00","906,00","5,94K","0,60%"
"20.03.2008","911,25","935,00","937,75","910,75","28,88K","-3,47%"
"19.03.2008","944,00","965,00","968,00","929,75","30,80K","-1,74%"
"18.03.2008","960,75","936,00","971,50","936,00","42,89K","2,13%"
"17.03.2008","940,75","967,75","978,50","924,75","43,22K","-3,49%"
"14.03.2008","974,75","956,75","979,00","954,50","38,43K","1,72%"
"13.03.2008","958,25","938,25","964,25","937,25","33,83K","0,08%"
"12.03.2008","957,50","950,00","963,25","938,00","59,89K","0,76%"
"11.03.2008","950,25","945,00","955,00","932,00","53,50K","0,29%"
"10.03.2008","947,50","938,00","949,25","929,00","50,52K","0,40%"
"07.03.2008","943,75","942,00","946,50","926,50","51,03K","0,43%"
"06.03.2008","939,75","939,00","943,75","926,25","41,80K","1,05%"
"05.03.2008","930,00","894,00","939,50","892,50","61,30K","4,26%"
"04.03.2008","892,00","907,75","912,25","886,75","58,39K","-2,43%"
"03.03.2008","914,25","892,00","918,00","891,50","51,35K","2,09%"
"29.02.2008","895,50","898,50","899,00","887,25","32,83K","0,87%"
"28.02.2008","887,75","873,00","898,75","862,75","44,80K","1,40%"
"27.02.2008","875,50","887,25","890,25","868,00","38,63K","-0,43%"
"26.02.2008","879,25","874,00","886,00","866,75","43,62K","0,20%"
"25.02.2008","877,50","874,25","879,25","865,50","36,77K","1,24%"
"22.02.2008","866,75","856,50","875,50","856,50","32,64K","-0,26%"
"21.02.2008","869,00","871,00","876,50","851,00","39,99K","0,52%"
"20.02.2008","864,50","866,50","876,25","857,50","32,94K","0,82%"
"19.02.2008","857,50","837,00","872,00","837,00","44,15K","2,57%"
"18.02.2008","836,00","833,00","838,00","833,00","10,94K","-0,18%"
"15.02.2008","837,50","833,00","840,00","826,25","28,04K","0,81%"
"14.02.2008","830,75","822,50","835,75","820,00","31,48K","1,59%"
"13.02.2008","817,75","813,00","823,75","808,50","72,79K","-1,33%"
"12.02.2008","828,75","826,75","833,75","814,50","67,82K","-0,60%"
"11.02.2008","833,75","807,00","836,25","807,00","71,97K","3,54%"
"08.02.2008","805,25","787,50","817,50","787,50","68,60K","3,77%"
"07.02.2008","776,00","772,00","786,25","768,50","55,67K","0,26%"
"06.02.2008","774,00","773,50","785,50","770,00","54,38K","-0,26%"
"05.02.2008","776,00","791,00","791,00","771,50","45,61K","-1,77%"
"04.02.2008","790,00","782,50","795,50","774,25","36,04K","-0,06%"
"01.02.2008","790,50","794,50","805,00","777,75","48,66K","0,35%"
"31.01.2008","787,75","796,00","803,75","782,50","46,26K","-1,56%"
"30.01.2008","800,25","802,00","806,25","796,25","41,78K","0,13%"
"29.01.2008","799,25","794,75","802,50","791,00","46,48K","1,72%"
"28.01.2008","785,75","789,75","795,75","775,75","34,90K","-0,41%"
"25.01.2008","789,00","778,00","793,50","778,00","32,81K","3,10%"
"24.01.2008","765,25","763,00","777,50","761,50","36,78K","0,16%"
"23.01.2008","764,00","770,50","773,50","756,25","32,85K","-0,78%"
"22.01.2008","770,00","766,50","775,00","747,00","30,15K","-0,10%"
"21.01.2008","770,75","783,75","784,25","766,75","13,46K","-1,47%"
"18.01.2008","782,25","777,75","787,25","776,50","22,47K","0,45%"
"17.01.2008","778,75","781,25","792,00","772,75","39,88K","0,61%"
